FY&Q,Discrepancy 1 - SW Comment,Discrepancy 2 - SW Comment,Discrepancy 3 - SW Comment,Comment 1 - Count,Comment 2 - Count,Comment 3 - Count,Total Comments,No Payment Under Client Mapping - Comment Count,SW Mapping Didn't Classify Line - Comment Count,Additional Hours: LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Vehicle Allowance as OTE - Under Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Under Payment Count - Discrep 1,Leave Loading - Under Payment Count - Discrep 1,LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Ordinary - Under Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Under Payment Count - Discrep 1,Staff Training Day - Under Payment Count - Discrep 1,Additional Hours: LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Vehicle Allowance as OTE - Over Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Over Payment Count - Discrep 1,Leave Loading - Over Payment Count - Discrep 1,LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Ordinary - Over Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Over Payment Count - Discrep 1,Staff Training Day - Over Payment Count - Discrep 1,Under Payment Count - Discrep 2,Over Payment Count - Discrep 2,No Super Count - Discrep 2,Client Mapping No Pay Count - Discrep 2,Refer to Discrepancy 1 Count - Discrep 3,Mapping and Payroll issue Count - Discrep 3,Refer to Discrepancy 2 Count - Discrep 3,Comment 3 - in Depth,Under Payment Count - Discrep 3 in Depth,Over Payment Count - Discrep 3 in Depth,No Super Count - Discrep 3 in Depth,Client Mapping No Pay Count - Discrep 3 in Depth
2024_Q4,No payment under Client Mapping 76076_N Description: Additional Hours,Overpayment under pay run number: 76076 | No Super was paid under pay run number: 76969,Mapping and Payroll issue with pay run: 76076 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 76076 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76077_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 76077_N Description: Additional Hours,0,0,0,1
2024_Q4,No payment under Client Mapping 76038_N Description: Additional Hours     | No payment under Client Mapping 76463_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76038 | No Super was paid under pay run number: 76463 | No Super was paid under pay run number: 76660 | No Super was paid under pay run number: 76944,Mapping and Payroll issue with pay run: 76038 refer to Discrepancy 1 and 2 for more details,2,4,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 76038 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76078_N Description: Additional Hours,Overpayment under pay run number: 76078 | No Super was paid under pay run number: 76803 | No Super was paid under pay run number: 76971,Mapping and Payroll issue with pay run: 76078 refer to Discrepancy 1 and 2 for more details,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 76078 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76576_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76079 | No Super was paid under pay run number: 76445 | No Super was paid under pay run number: 76576 | No Super was paid under pay run number: 76701,Mapping and Payroll issue with pay run: 76079 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 76079 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 77528_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76059 | No Super was paid under pay run number: 76442 | No Super was paid under pay run number: 76681 | No Super was paid under pay run number: 77528,Mapping and Payroll issue with pay run: 76059 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 76059 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76166_N Description: Additional Hours | No payment under Client Mapping 76166_N Description: Long Service Leave,Overpayment under pay run number: 76058 | No Super was paid under pay run number: 76166,Mapping and Payroll issue with pay run: 76058 refer to Discrepancy 1 and 2 for more details,2,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 76058 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76057_N Description: Additional Hours,Overpayment under pay run number: 76057 | No Super was paid under pay run number: 76165 | No Super was paid under pay run number: 76472 | No Super was paid under pay run number: 76679,Mapping and Payroll issue with pay run: 76057 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 76057 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No Discrepancy / Immaterial,Underpayment within pay run number: 10097,Mapping and Payroll issue with pay run: 10097 refer to Discrepancy 1 and 2 for more details,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 10097 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76549_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 76549_N Description: Additional Hours,0,0,0,1
2024_Q4,No payment under Client Mapping 76041_N Description: Additional Hours     | No payment under Client Mapping 76154_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76041 | No Super was paid under pay run number: 76154 | No Super was paid under pay run number: 76293 | No Super was paid under pay run number: 76465 | No Super was paid under pay run number: 76550 | No Super was paid under pay run number: 76664 | No Super was paid under pay run number: 77516,Mapping and Payroll issue with pay run: 76041 refer to Discrepancy 1 and 2 for more details,2,7,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,Mapping and Payroll issue with pay run: 76041 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No Discrepancy / Immaterial,Overpayment under pay run number: 76042 | No Super was paid under pay run number: 76434 | No Super was paid under pay run number: 76551 | No Super was paid under pay run number: 76665 | No Super was paid under pay run number: 76778 | No Super was paid under pay run number: 76947 | No Super was paid under pay run number: 77172 | No Super was paid under pay run number: 77208 | No Super was paid under pay run number: 77372 | No Super was paid under pay run number: 77517,Refer to Discrepancy 2 - Client Map Expected / Payroll Paid for more details. Pay run: 76042,1,10,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,Overpayment under pay run number: 76042 | No Super was paid under pay run number: 76434 | No Super was paid under pay run number: 76551 | No Super was paid under pay run number: 76665 | No Super was paid under pay run number: 76778 | No Super was paid under pay run number: 76947 | No Super was paid under pay run number: 77172 | No Super was paid under pay run number: 77208 | No Super was paid under pay run number: 77372 | No Super was paid under pay run number: 77517,0,1,1,0
2024_Q4,No payment under Client Mapping 76435_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76043 | No Super was paid under pay run number: 76435 | No Super was paid under pay run number: 76666 | No Super was paid under pay run number: 77090 | No Super was paid under pay run number: 77209,Mapping and Payroll issue with pay run: 76043 refer to Discrepancy 1 and 2 for more details,1,5,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 76043 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76156_A Description: ANNUAL LEAVE LOADING      No payment under Client Mapping 77628_N Description: Additional Hours | No payment under Client Mapping 77628_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76044 | No Super was paid under pay run number: 76156 | No Super was paid under pay run number: 76436 | No Super was paid under pay run number: 76667 | No Super was paid under pay run number: 77628,Mapping and Payroll issue with pay run: 76044 refer to Discrepancy 1 and 2 for more details,2,5,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 76044 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,"Overpayment, SW Mapping didn't classify 76046_A Description: Vehicle Allowance as OTE",Underpayment within pay run number: 76046 | No Super was paid under pay run number: 76438 | No Super was paid under pay run number: 76669,Mapping and Payroll issue with pay run: 76046 refer to Discrepancy 1 and 2 for more details,1,3,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 76046 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76047_N Description: Additional Hours    No payment under Client Mapping 77204_N Description: Long Service Leave,Overpayment under pay run number: 76047 | No Super was paid under pay run number: 77204 | No Super was paid under pay run number: 77518,Mapping and Payroll issue with pay run: 76047 refer to Discrepancy 1 and 2 for more details,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 76047 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No Discrepancy / Immaterial,Overpayment under pay run number: 76048 | No Super was paid under pay run number: 76439 | No Super was paid under pay run number: 76671,Refer to Discrepancy 2 - Client Map Expected / Payroll Paid for more details. Pay run: 76048,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Overpayment under pay run number: 76048 | No Super was paid under pay run number: 76439 | No Super was paid under pay run number: 76671,0,1,1,0
2024_Q4,No payment under Client Mapping 76080_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 76080_N Description: Additional Hours,0,0,0,1
2024_Q4,No payment under Client Mapping 76049_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 76049_N Description: Additional Hours,0,0,0,1
2024_Q4,No Discrepancy / Immaterial,No Discrepancy / Immaterial,No Discrepancy / Immaterial,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/a,0,0,0,0
2024_Q4,"Overpayment, SW Mapping didn't classify 76051_A Description: Vehicle Allowance as OTE  No payment under Client Mapping 76160_A Description: ANNUAL LEAVE LOADING",Overpayment under pay run number: 76051 | No Super was paid under pay run number: 76160 | No Super was paid under pay run number: 76440 | No Super was paid under pay run number: 76673,Mapping and Payroll issue with pay run: 76051 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 76051 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 77375_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 77375_N Description: Additional Hours,0,0,0,1
2024_Q4,No payment under Client Mapping 76161_A Description: ANNUAL LEAVE LOADING       | No payment under Client Mapping 77521_N Description: Additional Hours,Overpayment under pay run number: 76052 | No Super was paid under pay run number: 76161 | No Super was paid under pay run number: 76468 | No Super was paid under pay run number: 76674 | No Super was paid under pay run number: 76780 | No Super was paid under pay run number: 77376 | No Super was paid under pay run number: 77521,Mapping and Payroll issue with pay run: 76052 refer to Discrepancy 1 and 2 for more details,2,7,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,Mapping and Payroll issue with pay run: 76052 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No Discrepancy / Immaterial,Overpayment under pay run number: 76053 | No Super was paid under pay run number: 76162 | No Super was paid under pay run number: 76297 | No Super was paid under pay run number: 76469 | No Super was paid under pay run number: 76555 | No Super was paid under pay run number: 76675 | No Super was paid under pay run number: 76781 | No Super was paid under pay run number: 76951 | No Super was paid under pay run number: 77095 | No Super was paid under pay run number: 77207 | No Super was paid under pay run number: 77377 | No Super was paid under pay run number: 77522,Refer to Discrepancy 2 - Client Map Expected / Payroll Paid for more details. Pay run: 76053,1,12,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,Overpayment under pay run number: 76053 | No Super was paid under pay run number: 76162 | No Super was paid under pay run number: 76297 | No Super was paid under pay run number: 76469 | No Super was paid under pay run number: 76555 | No Super was paid under pay run number: 76675 | No Super was paid under pay run number: 76781 | No Super was paid under pay run number: 76951 | No Super was paid under pay run number: 77095 | No Super was paid under pay run number: 77207 | No Super was paid under pay run number: 77377 | No Super was paid under pay run number: 77522,0,1,1,0
2024_Q4,No payment under Client Mapping 76054_N Description: Additional Hours,Underpayment within pay run number: 76054 | No Super was paid under pay run number: 77210,Mapping and Payroll issue with pay run: 76054 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 76054 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,"Overpayment, SW Mapping didn't classify 76677_N Description: Workers Comp Excess as OTE",Overpayment under pay run number: 76055 | No Super was paid under pay run number: 76441 | No Super was paid under pay run number: 76677,Mapping and Payroll issue with pay run: 76055 refer to Discrepancy 1 and 2 for more details,1,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 76055 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 75939_N Description: Additional Hours     | No payment under Client Mapping 75939_N Description: Additional Hours     | No payment under Client Mapping 75939_N Description: Additional Hours      No payment under Client Mapping 75939_N Description: Additional Hours,No Super was paid under pay run number: 75939,Mapping and Payroll issue with pay run: 75939 refer to Discrepancy 1 and 2 for more details,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 75939 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,"Overpayment, SW Mapping didn't classify 76050_A Description: Vehicle Allowance as OTE  No payment under Client Mapping 76159_A Description: ANNUAL LEAVE LOADING     | Overpayment, SW Mapping didn't classify 77374_O Description: Backpay as OTE",Underpayment within pay run number: 76050 | No Super was paid under pay run number: 76159 | No Super was paid under pay run number: 76459 | No Super was paid under pay run number: 76554 | No Super was paid under pay run number: 76672 | No Super was paid under pay run number: 77374 | No Super was paid under pay run number: 77519,Mapping and Payroll issue with pay run: 76050 refer to Discrepancy 1 and 2 for more details,2,7,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,Mapping and Payroll issue with pay run: 76050 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76490_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76081 | No Super was paid under pay run number: 76318 | No Super was paid under pay run number: 76490 | No Super was paid under pay run number: 76577 | No Super was paid under pay run number: 76702 | No Super was paid under pay run number: 76972 | No Super was paid under pay run number: 77114 | No Super was paid under pay run number: 77230 | No Super was paid under pay run number: 77397 | No Super was paid under pay run number: 77545,Mapping and Payroll issue with pay run: 76081 refer to Discrepancy 1 and 2 for more details,1,10,1,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,Mapping and Payroll issue with pay run: 76081 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76319_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 76319_N Description: Additional Hours,0,0,0,1
2024_Q4,No payment under Client Mapping 76082_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76082 | No Super was paid under pay run number: 76186 | No Super was paid under pay run number: 76320 | No Super was paid under pay run number: 76492 | No Super was paid under pay run number: 76579 | No Super was paid under pay run number: 76704 | No Super was paid under pay run number: 76806 | No Super was paid under pay run number: 77116 | No Super was paid under pay run number: 77232 | No Super was paid under pay run number: 77399 | No Super was paid under pay run number: 77547,Mapping and Payroll issue with pay run: 76082 refer to Discrepancy 1 and 2 for more details,1,11,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,Mapping and Payroll issue with pay run: 76082 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q4,No payment under Client Mapping 76210_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 76107 | No Super was paid under pay run number: 76210 | No Super was paid under pay run number: 76448 | No Super was paid under pay run number: 76730,Mapping and Payroll issue with pay run: 76107 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 76107 refer to Discrepancy 1 and 2 for more details,0,0,0,0
